timestamp,gc,gg,net_load,temp2m_c,wind10m_ms
2011-05-17 18:30:00,177.54,0.043,177.497,15.37038845486111,3.696201549635993
2011-05-17 19:00:00,165.68999999999997,0.015000000000000003,165.67499999999998,15.14885457356771,3.6515106095208063
2011-05-17 19:30:00,171.279,0.013000000000000001,171.266,15.07735866970486,3.5793630017174616
2011-05-17 20:00:00,160.75300000000001,0.013000000000000001,160.74,15.00586276584201,3.507215393914117
2011-05-17 20:30:00,163.92800000000003,0.021,163.907,14.822859022352434,3.449179901017083
2011-05-17 21:00:00,152.545,0.031,152.51399999999998,14.639855278862845,3.3911444081200495
2011-05-17 21:30:00,139.162,0.012,139.15,14.49931844075521,3.307189795706007
2011-05-17 22:00:00,119.86200000000001,0.012,119.85000000000001,14.358781602647566,3.223235183291965
2011-05-17 22:30:00,103.123,0.002,103.12100000000001,14.123679267035591,3.2125137514538236
2011-05-17 23:00:00,91.868,0.012,91.856,13.88857693142361,3.201792319615682
2011-05-17 23:30:00,77.694,0.007,77.68700000000001,13.701421101888021,3.215151058302985
2011-05-18 00:00:00,69.84299999999999,0.012,69.83099999999999,13.514265272352432,3.2285097969902887
2011-05-18 00:30:00,65.74699999999999,0.027999999999999997,65.719,13.281982421875,3.2453879647784762
2011-05-18 01:00:00,55.547,0.004,55.543,13.049699571397568,3.2622661325666638
2011-05-18 01:30:00,51.442,0.008,51.43399999999999,12.880125257703993,3.3043075799942017
2011-05-18 02:00:00,50.182,0.018000000000000002,50.164,12.710550944010416,3.3463490274217396
2011-05-18 02:30:00,49.201,0.019000000000000003,49.182,12.616092258029513,3.374151931868659
2011-05-18 03:00:00,49.905,0.0,49.905,12.52163357204861,3.401954836315579
2011-05-18 03:30:00,50.64000000000001,0.012,50.62800000000001,12.415423923068577,3.381064706378513
2011-05-18 04:00:00,54.223,0.024,54.199,12.309214274088543,3.360174576441447
2011-05-18 04:30:00,50.653999999999996,0.012,50.641999999999996,12.041297064887154,3.3352100319332547
2011-05-18 05:00:00,51.964,0.014,51.95,11.773379855685766,3.310245487425062
2011-05-18 05:30:00,62.105999999999995,0.035,62.071,11.65459187825521,3.2187081707848444
2011-05-18 06:00:00,67.982,0.007,67.975,11.535803900824654,3.127170854144626
2011-05-18 06:30:00,80.71,0.012,80.698,11.437359280056423,3.0245518154568143
2011-05-18 07:00:00,112.23400000000001,0.22000000000000003,112.014,11.338914659288195,2.9219327767690024
2011-05-18 07:30:00,127.249,6.832999999999999,120.41600000000001,11.764250013563368,2.7031247880723743
2011-05-18 08:00:00,126.352,20.99,105.36199999999998,12.189585367838543,2.484316799375746
2011-05-18 08:30:00,118.346,40.756,77.59,13.179333157009548,2.433804942501916
2011-05-18 09:00:00,96.59400000000001,60.001000000000005,36.593,14.169080946180555,2.3832930856280856
2011-05-18 09:30:00,84.732,78.136,6.596000000000003,15.05678982204861,2.347112582789527
2011-05-18 10:00:00,71.337,93.379,-22.041999999999994,15.944498697916666,2.3109320799509683
2011-05-18 10:30:00,65.459,104.58800000000001,-39.129000000000005,16.430877685546875,2.2465563350253634
2011-05-18 11:00:00,68.118,112.494,-44.376,16.917256673177082,2.1821805900997586
2011-05-18 11:30:00,66.191,117.61499999999998,-51.424,17.29568311903212,2.0823298626475863
2011-05-18 12:00:00,65.486,116.64200000000001,-51.156000000000006,17.674109564887154,1.9824791351954143
2011-05-18 12:30:00,68.224,112.95400000000001,-44.73000000000001,17.821543375651043,1.961946467558543
2011-05-18 13:00:00,64.325,102.32400000000001,-37.999,17.968977186414932,1.9414137999216716
2011-05-18 13:30:00,60.26200000000001,99.684,-39.422,17.985042995876736,2.0112693111101785
2011-05-18 14:00:00,56.670999999999985,95.18,-38.50900000000001,18.001108805338543,2.0811248222986856
2011-05-18 14:30:00,54.255,81.81,-27.555000000000003,17.933273315429688,2.1109648744265237
2011-05-18 15:00:00,58.567,62.91,-4.343000000000001,17.865437825520832,2.140804926554362
2011-05-18 15:30:00,64.361,41.998999999999995,22.362000000000002,17.69134012858073,2.050511486000485
2011-05-18 16:00:00,68.92999999999999,21.927,47.003,17.517242431640625,1.9602180454466078
2011-05-18 16:30:00,87.848,7.826,80.02199999999999,17.249740600585938,2.173239635096656
2011-05-18 17:00:00,98.16400000000002,0.17400000000000002,97.99,16.98223876953125,2.386261224746704
2011-05-18 17:30:00,129.572,0.031000000000000003,129.541,16.598865085177952,2.5155401759677463
2011-05-18 18:00:00,155.49800000000002,0.031,155.467,16.215491400824654,2.6448191271887884
2011-05-18 18:30:00,147.896,0.026000000000000002,147.86999999999998,16.02831353081597,2.739077011744181
2011-05-18 19:00:00,148.589,0.019000000000000003,148.57000000000002,15.841135660807291,2.833334896299574
2011-05-18 19:30:00,145.13799999999998,0.02,145.118,15.719565497504341,2.8992441760169134
2011-05-18 20:00:00,139.799,0.019000000000000003,139.78,15.59799533420139,2.965153455734253
2011-05-18 20:30:00,135.906,0.013000000000000001,135.893,15.45126681857639,2.931905468304952
2011-05-18 21:00:00,133.87,0.025,133.845,15.30453830295139,2.898657480875651
2011-05-18 21:30:00,120.60400000000001,0.007,120.59700000000001,15.107976277669271,2.803105500009325
2011-05-18 22:00:00,115.28999999999999,0.006,115.28399999999999,14.911414252387155,2.7075535191429987
2011-05-18 22:30:00,99.488,0.037000000000000005,99.45100000000002,14.609329223632812,2.550528824329376
2011-05-18 23:00:00,89.855,0.012,89.843,14.307244194878471,2.3935041295157538
2011-05-18 23:30:00,75.765,0.007,75.758,14.198593139648438,2.2423147559165955
2011-05-19 00:00:00,64.83200000000001,0.019,64.813,14.089942084418402,2.091125382317437
2011-05-19 00:30:00,57.398,0.039,57.358999999999995,13.96369425455729,2.019702196121216
2011-05-19 01:00:00,52.073,0.006,52.067,13.837446424696179,1.9482790099249945
2011-05-19 01:30:00,50.67,0.012,50.658,13.736719767252604,1.8524136940638227
2011-05-19 02:00:00,51.077,0.012,51.065,13.635993109809029,1.7565483782026503
2011-05-19 02:30:00,50.799,0.024,50.775,13.524459838867188,1.6650017201900482
2011-05-19 03:00:00,49.379000000000005,0.0,49.379000000000005,13.412926567925346,1.5734550621774461
2011-05-19 03:30:00,53.343,0.03,53.313,13.340672810872396,1.5306197537316217
2011-05-19 04:00:00,49.483,0.001,49.482,13.268419053819445,1.4877844452857971
2011-05-19 04:30:00,48.541000000000004,0.012,48.529,12.939700656467013,1.5207581619421642
2011-05-19 05:00:00,49.086000000000006,0.024,49.062000000000005,12.610982259114584,1.553731878598531
2011-05-19 05:30:00,55.595,0.030000000000000002,55.565000000000005,12.375127156575521,1.5772016313340929
2011-05-19 06:00:00,63.944,0.012,63.932,12.139272054036457,1.6006713840696547
2011-05-19 06:30:00,78.624,0.022,78.60199999999999,11.945670233832466,1.6084865662786696
2011-05-19 07:00:00,97.582,0.32300000000000006,97.25899999999999,11.752068413628471,1.6163017484876845
2011-05-19 07:30:00,114.807,6.7909999999999995,108.01599999999999,12.289976331922743,1.4708827866448297
2011-05-19 08:00:00,106.099,17.648,88.45100000000001,12.827884250217013,1.3254638248019748
2011-05-19 08:30:00,104.83699999999999,31.924,72.913,13.695146348741321,1.2672137286927965
2011-05-19 09:00:00,94.28099999999999,39.678000000000004,54.602999999999994,14.562408447265625,1.2089636325836182
2011-05-19 09:30:00,76.41399999999999,48.842999999999996,27.571,15.275639851888021,1.227683812379837
2011-05-19 10:00:00,65.787,62.467999999999996,3.3190000000000026,15.988871256510416,1.246403992176056
2011-05-19 10:30:00,64.993,67.689,-2.695999999999999,16.59206305609809,1.4170424507723913
2011-05-19 11:00:00,65.176,77.623,-12.447,17.195254855685764,1.587680909368727
2011-05-19 11:30:00,64.73,87.36200000000001,-22.631999999999998,17.671922471788193,1.7612163821856182
2011-05-19 12:00:00,64.171,94.704,-30.533,18.148590087890625,1.9347518550025091
2011-05-19 12:30:00,65.819,101.67399999999999,-35.855,18.46097140842014,2.156085901790195
2011-05-19 13:00:00,64.738,107.365,-42.627,18.773352728949654,2.377419948577881
2011-05-19 13:30:00,65.782,90.878,-25.09600000000001,18.935343424479168,2.467348827256097
2011-05-19 14:00:00,58.458999999999996,89.134,-30.674999999999997,19.097334120008682,2.557277705934313
2011-05-19 14:30:00,57.507000000000005,73.111,-15.604,19.105838351779514,2.625086877081129
2011-05-19 15:00:00,61.080999999999996,57.918000000000006,3.1629999999999994,19.114342583550346,2.692896048227946
2011-05-19 15:30:00,64.726,40.152,24.573999999999998,18.919720119900173,2.707441210746765
2011-05-19 16:00:00,67.214,26.646999999999995,40.56699999999999,18.72509765625,2.7219863732655845
2011-05-19 16:30:00,76.46399999999998,9.937999999999999,66.52600000000001,18.373625013563366,2.966163900163439
2011-05-19 17:00:00,94.28900000000002,0.638,93.65100000000001,18.022152370876736,3.2103414270612927
2011-05-19 17:30:00,120.06299999999999,0.020999999999999998,120.042,17.616846720377605,3.3554655975765653
2011-05-19 18:00:00,132.283,0.019000000000000003,132.26399999999998,17.21154106987847,3.5005897680918374
2011-05-19 18:30:00,132.601,0.007,132.594,16.984078301323784,3.5659960243437023
2011-05-19 19:00:00,135.49000000000004,0.043,135.44700000000003,16.756615532769096,3.6314022805955677
2011-05-19 19:30:00,133.00300000000001,0.03,132.973,16.589752197265625,3.6562850210401745
2011-05-19 20:00:00,130.46099999999998,0.007,130.45399999999998,16.422888861762154,3.6811677614847818
2011-05-19 20:30:00,123.48599999999999,0.026000000000000002,123.46,16.24480692545573,3.616455634435018
