round,client_id,client_name,tau,head_prefixes,head_exact_names,num_head_params,num_selected_params,selected_ratio,mask_jaccard_with_prev_round,mask_hamming_change_rate,use_head_importance_ema,head_importance_ema_beta,selected_importance_mean,unselected_importance_mean,selected_importance_median,unselected_importance_median,selected_importance_min,selected_importance_max,unselected_importance_min,unselected_importance_max,importance_threshold,importance_gap_mean_ratio,importance_gap_median_ratio,importance_gap_boundary_ratio,importance_selected_total,importance_unselected_total,importance_selected_share,importance_top10_mean,importance_bottom10_mean
7,3,client_3,0.05,,fc1.weight,320,16,0.05,0.5238095238095238,0.03125,False,,2.185659852216304e-06,9.960807033957877e-08,1.4333400031318888e-06,0.0,1.0019493856816553e-06,1.1547754183993675e-05,0.0,9.675471801529056e-07,1.0019493856816553e-06,21.94237778512678,1433340.0031318888,1.0355550309890647,3.497055877232924e-05,3.028085302503314e-05,0.5359356567639381,1.4667815548818908e-06,0.0
7,4,client_4,0.05,,fc1.weight,320,16,0.05,0.6,0.02500000037252903,False,,2.9719562135710476e-06,2.4102643143469854e-08,1.6077406144177075e-06,0.0,5.044944373366889e-07,7.95531741459854e-06,0.0,4.974267540092114e-07,5.044944373366889e-07,123.29904636744541,1607740.6144177075,1.0142064516314595,4.755129702971317e-05,7.327204002649523e-06,0.86648314492388,1.622566287551308e-06,0.0
7,5,client_5,0.05,,fc1.weight,320,16,0.05,0.6842105263157895,0.01875000074505806,False,,2.9422933778278093e-06,1.1978504196884462e-07,1.8408483697385236e-06,0.0,1.1359454674675362e-06,1.4698545783176087e-05,0.0,1.0629395319483592e-06,1.1359454674675362e-06,24.562906741614153,1840848.3697385236,1.068682050712056,4.70766935904976e-05,3.6414654459804296e-05,0.563851154951812,1.8590087620395934e-06,0.0
7,6,client_6,0.05,,fc1.weight,320,16,0.05,0.391304347826087,0.04374999925494194,False,,1.2740210273420871e-06,6.621096327987625e-08,9.86639093980557e-07,0.0,7.170404501266603e-07,2.4730502445891034e-06,0.0,6.68419886551419e-07,7.170404501266603e-07,19.24155340262051,986639.0939805569,1.0727379478311696,2.0384337403811514e-05,2.0128134565311484e-05,0.5031620118413321,8.891975085134618e-07,0.0
7,7,client_7,0.05,,fc1.weight,320,16,0.05,0.45454545454545453,0.03750000149011612,False,,1.6537474962774468e-06,4.611993113783926e-08,1.1728344588846085e-06,0.0,4.802617468158132e-07,5.8270475165045355e-06,0.0,4.238667088429793e-07,4.802617468158132e-07,35.85676731753261,1172834.4588846085,1.1330463179815498,2.6459962100489065e-05,1.4020460184838157e-05,0.6536483552552155,9.914640486385906e-07,0.0
7,8,client_8,0.05,,fc1.weight,320,16,0.05,0.6,0.02500000037252903,False,,7.94922142333121e-07,3.1594501124147544e-08,6.633354985297046e-07,0.0,3.8955752756919537e-07,2.2368910777004203e-06,0.0,3.8190054851838795e-07,3.8955752756919537e-07,25.15934592110598,663335.4985297046,1.020046996616037,1.271875407837797e-05,9.604727893020026e-06,0.5697477447705583,5.412053951658891e-07,0.0
7,9,client_9,0.05,,fc1.weight,320,16,0.05,0.6842105263157895,0.01875000074505806,False,,6.756720701162067e-06,6.457592393362347e-08,3.1876992352408706e-06,0.0,1.1376479278624174e-06,3.225743057555519e-05,0.0,9.407723950971558e-07,1.1376479278624174e-06,104.63057528269822,3187699.2352408706,1.2092688141387438,0.00010810753155965358,1.963108115887735e-05,0.8463183403404237,3.647469156931038e-06,0.0
8,1,client_1,0.05,,fc1.weight,320,16,0.05,0.6842105263157895,0.01875000074505806,False,,5.642982912945627e-06,1.8513176041931458e-07,4.060841092723422e-06,0.0,2.8494341677287593e-06,1.378047454636544e-05,0.0,2.262806219732738e-06,2.8494341677287593e-06,30.480736635507455,4060841.0927234218,1.25924742632972,9.028772910824046e-05,5.6280048738699406e-05,0.6160134909496552,3.479347469692584e-06,0.0
8,2,client_2,0.05,,fc1.weight,320,16,0.05,0.45454545454545453,0.03750000149011612,False,,1.0957192273508554e-06,1.856342381002835e-08,8.585647890413384e-07,0.0,4.851214043810614e-07,2.3760146632412216e-06,0.0,3.544265041455219e-07,4.851214043810614e-07,59.02252817342797,858564.7890413384,1.3687464959882991,1.7531507182866335e-05,5.643280928779859e-06,0.7564904732641602,6.578359830200498e-07,0.0
8,3,client_3,0.05,,fc1.weight,320,16,0.05,0.45454545454545453,0.03750000149011612,False,,1.706177819471577e-06,1.0445117070948992e-07,1.369325332234439e-06,0.0,1.062193064171879e-06,4.414332579472102e-06,0.0,1.0278920399287017e-06,1.062193064171879e-06,16.33453673468333,1369325.332234439,1.0333692543005804,2.7298845452605747e-05,3.175315578118898e-05,0.46228484081752197,1.2235826716278098e-06,0.0
