datetime_utc_start,datetime_utc_end,datetime_nem_start,datetime_nem_end,REGION,rrp_aud_per_mwh,total_demand_mw,SETTLEMENTDATE,PERIODTYPE
2012-12-03 01:00:00+00:00,2012-12-03 01:30:00+00:00,2012-12-03 11:00:00+10:00,2012-12-03 11:30:00+10:00,NSW1,54.52,9073.23,2012-12-03 11:30:00,TRADE
2012-12-03 01:30:00+00:00,2012-12-03 02:00:00+00:00,2012-12-03 11:30:00+10:00,2012-12-03 12:00:00+10:00,NSW1,53.2,9002.79,2012-12-03 12:00:00,TRADE
2012-12-03 02:00:00+00:00,2012-12-03 02:30:00+00:00,2012-12-03 12:00:00+10:00,2012-12-03 12:30:00+10:00,NSW1,54.78,8981.61,2012-12-03 12:30:00,TRADE
2012-12-03 02:30:00+00:00,2012-12-03 03:00:00+00:00,2012-12-03 12:30:00+10:00,2012-12-03 13:00:00+10:00,NSW1,54.16,8969.69,2012-12-03 13:00:00,TRADE
2012-12-03 03:00:00+00:00,2012-12-03 03:30:00+00:00,2012-12-03 13:00:00+10:00,2012-12-03 13:30:00+10:00,NSW1,54.85,9059.11,2012-12-03 13:30:00,TRADE
2012-12-03 03:30:00+00:00,2012-12-03 04:00:00+00:00,2012-12-03 13:30:00+10:00,2012-12-03 14:00:00+10:00,NSW1,52.48,8992.91,2012-12-03 14:00:00,TRADE
2012-12-03 04:00:00+00:00,2012-12-03 04:30:00+00:00,2012-12-03 14:00:00+10:00,2012-12-03 14:30:00+10:00,NSW1,55.46,8967.64,2012-12-03 14:30:00,TRADE
2012-12-03 04:30:00+00:00,2012-12-03 05:00:00+00:00,2012-12-03 14:30:00+10:00,2012-12-03 15:00:00+10:00,NSW1,53.32,8959.73,2012-12-03 15:00:00,TRADE
2012-12-03 05:00:00+00:00,2012-12-03 05:30:00+00:00,2012-12-03 15:00:00+10:00,2012-12-03 15:30:00+10:00,NSW1,52.12,8986.97,2012-12-03 15:30:00,TRADE
2012-12-03 05:30:00+00:00,2012-12-03 06:00:00+00:00,2012-12-03 15:30:00+10:00,2012-12-03 16:00:00+10:00,NSW1,53.62,9009.57,2012-12-03 16:00:00,TRADE
2012-12-03 06:00:00+00:00,2012-12-03 06:30:00+00:00,2012-12-03 16:00:00+10:00,2012-12-03 16:30:00+10:00,NSW1,53.22,8952.55,2012-12-03 16:30:00,TRADE
2012-12-03 06:30:00+00:00,2012-12-03 07:00:00+00:00,2012-12-03 16:30:00+10:00,2012-12-03 17:00:00+10:00,NSW1,53.35,8915.61,2012-12-03 17:00:00,TRADE
2012-12-03 07:00:00+00:00,2012-12-03 07:30:00+00:00,2012-12-03 17:00:00+10:00,2012-12-03 17:30:00+10:00,NSW1,53.11,8718.28,2012-12-03 17:30:00,TRADE
2012-12-03 07:30:00+00:00,2012-12-03 08:00:00+00:00,2012-12-03 17:30:00+10:00,2012-12-03 18:00:00+10:00,NSW1,52.72,8616.33,2012-12-03 18:00:00,TRADE
2012-12-03 08:00:00+00:00,2012-12-03 08:30:00+00:00,2012-12-03 18:00:00+10:00,2012-12-03 18:30:00+10:00,NSW1,53.37,8427.57,2012-12-03 18:30:00,TRADE
2012-12-03 08:30:00+00:00,2012-12-03 09:00:00+00:00,2012-12-03 18:30:00+10:00,2012-12-03 19:00:00+10:00,NSW1,53.2,8384.98,2012-12-03 19:00:00,TRADE
2012-12-03 09:00:00+00:00,2012-12-03 09:30:00+00:00,2012-12-03 19:00:00+10:00,2012-12-03 19:30:00+10:00,NSW1,53.56,8445.55,2012-12-03 19:30:00,TRADE
2012-12-03 09:30:00+00:00,2012-12-03 10:00:00+00:00,2012-12-03 19:30:00+10:00,2012-12-03 20:00:00+10:00,NSW1,53.0,8388.27,2012-12-03 20:00:00,TRADE
2012-12-03 10:00:00+00:00,2012-12-03 10:30:00+00:00,2012-12-03 20:00:00+10:00,2012-12-03 20:30:00+10:00,NSW1,52.75,8172.75,2012-12-03 20:30:00,TRADE
2012-12-03 10:30:00+00:00,2012-12-03 11:00:00+00:00,2012-12-03 20:30:00+10:00,2012-12-03 21:00:00+10:00,NSW1,51.43,7911.16,2012-12-03 21:00:00,TRADE
2012-12-03 11:00:00+00:00,2012-12-03 11:30:00+00:00,2012-12-03 21:00:00+10:00,2012-12-03 21:30:00+10:00,NSW1,51.79,7940.79,2012-12-03 21:30:00,TRADE
2012-12-03 11:30:00+00:00,2012-12-03 12:00:00+00:00,2012-12-03 21:30:00+10:00,2012-12-03 22:00:00+10:00,NSW1,50.15,7719.62,2012-12-03 22:00:00,TRADE
2012-12-03 12:00:00+00:00,2012-12-03 12:30:00+00:00,2012-12-03 22:00:00+10:00,2012-12-03 22:30:00+10:00,NSW1,51.92,7659.96,2012-12-03 22:30:00,TRADE
2012-12-03 12:30:00+00:00,2012-12-03 13:00:00+00:00,2012-12-03 22:30:00+10:00,2012-12-03 23:00:00+10:00,NSW1,51.26,7503.22,2012-12-03 23:00:00,TRADE
2012-12-03 13:00:00+00:00,2012-12-03 13:30:00+00:00,2012-12-03 23:00:00+10:00,2012-12-03 23:30:00+10:00,NSW1,51.93,7381.67,2012-12-03 23:30:00,TRADE
2012-12-03 13:30:00+00:00,2012-12-03 14:00:00+00:00,2012-12-03 23:30:00+10:00,2012-12-04 00:00:00+10:00,NSW1,51.42,7202.3,2012-12-04 00:00:00,TRADE
2012-12-03 14:00:00+00:00,2012-12-03 14:30:00+00:00,2012-12-04 00:00:00+10:00,2012-12-04 00:30:00+10:00,NSW1,51.21,7006.87,2012-12-04 00:30:00,TRADE
2012-12-03 14:30:00+00:00,2012-12-03 15:00:00+00:00,2012-12-04 00:30:00+10:00,2012-12-04 01:00:00+10:00,NSW1,50.21,6739.96,2012-12-04 01:00:00,TRADE
2012-12-03 15:00:00+00:00,2012-12-03 15:30:00+00:00,2012-12-04 01:00:00+10:00,2012-12-04 01:30:00+10:00,NSW1,49.55,6434.84,2012-12-04 01:30:00,TRADE
2012-12-03 15:30:00+00:00,2012-12-03 16:00:00+00:00,2012-12-04 01:30:00+10:00,2012-12-04 02:00:00+10:00,NSW1,46.18,6189.88,2012-12-04 02:00:00,TRADE
2012-12-03 16:00:00+00:00,2012-12-03 16:30:00+00:00,2012-12-04 02:00:00+10:00,2012-12-04 02:30:00+10:00,NSW1,47.37,6039.94,2012-12-04 02:30:00,TRADE
2012-12-03 16:30:00+00:00,2012-12-03 17:00:00+00:00,2012-12-04 02:30:00+10:00,2012-12-04 03:00:00+10:00,NSW1,46.68,5992.45,2012-12-04 03:00:00,TRADE
2012-12-03 17:00:00+00:00,2012-12-03 17:30:00+00:00,2012-12-04 03:00:00+10:00,2012-12-04 03:30:00+10:00,NSW1,45.32,6007.21,2012-12-04 03:30:00,TRADE
2012-12-03 17:30:00+00:00,2012-12-03 18:00:00+00:00,2012-12-04 03:30:00+10:00,2012-12-04 04:00:00+10:00,NSW1,45.17,6029.54,2012-12-04 04:00:00,TRADE
2012-12-03 18:00:00+00:00,2012-12-03 18:30:00+00:00,2012-12-04 04:00:00+10:00,2012-12-04 04:30:00+10:00,NSW1,43.77,6230.14,2012-12-04 04:30:00,TRADE
2012-12-03 18:30:00+00:00,2012-12-03 19:00:00+00:00,2012-12-04 04:30:00+10:00,2012-12-04 05:00:00+10:00,NSW1,46.95,6435.06,2012-12-04 05:00:00,TRADE
2012-12-03 19:00:00+00:00,2012-12-03 19:30:00+00:00,2012-12-04 05:00:00+10:00,2012-12-04 05:30:00+10:00,NSW1,50.32,6949.88,2012-12-04 05:30:00,TRADE
2012-12-03 19:30:00+00:00,2012-12-03 20:00:00+00:00,2012-12-04 05:30:00+10:00,2012-12-04 06:00:00+10:00,NSW1,51.51,7512.22,2012-12-04 06:00:00,TRADE
2012-12-03 20:00:00+00:00,2012-12-03 20:30:00+00:00,2012-12-04 06:00:00+10:00,2012-12-04 06:30:00+10:00,NSW1,51.91,7893.01,2012-12-04 06:30:00,TRADE
2012-12-03 20:30:00+00:00,2012-12-03 21:00:00+00:00,2012-12-04 06:30:00+10:00,2012-12-04 07:00:00+10:00,NSW1,53.12,8134.29,2012-12-04 07:00:00,TRADE
2012-12-03 21:00:00+00:00,2012-12-03 21:30:00+00:00,2012-12-04 07:00:00+10:00,2012-12-04 07:30:00+10:00,NSW1,50.26,8314.06,2012-12-04 07:30:00,TRADE
2012-12-03 21:30:00+00:00,2012-12-03 22:00:00+00:00,2012-12-04 07:30:00+10:00,2012-12-04 08:00:00+10:00,NSW1,51.36,8390.1,2012-12-04 08:00:00,TRADE
2012-12-03 22:00:00+00:00,2012-12-03 22:30:00+00:00,2012-12-04 08:00:00+10:00,2012-12-04 08:30:00+10:00,NSW1,50.65,8519.04,2012-12-04 08:30:00,TRADE
2012-12-03 22:30:00+00:00,2012-12-03 23:00:00+00:00,2012-12-04 08:30:00+10:00,2012-12-04 09:00:00+10:00,NSW1,51.09,8568.44,2012-12-04 09:00:00,TRADE
2012-12-03 23:00:00+00:00,2012-12-03 23:30:00+00:00,2012-12-04 09:00:00+10:00,2012-12-04 09:30:00+10:00,NSW1,51.7,8606.63,2012-12-04 09:30:00,TRADE
2012-12-03 23:30:00+00:00,2012-12-04 00:00:00+00:00,2012-12-04 09:30:00+10:00,2012-12-04 10:00:00+10:00,NSW1,52.83,8618.64,2012-12-04 10:00:00,TRADE
2012-12-04 00:00:00+00:00,2012-12-04 00:30:00+00:00,2012-12-04 10:00:00+10:00,2012-12-04 10:30:00+10:00,NSW1,51.09,8628.05,2012-12-04 10:30:00,TRADE
2012-12-04 00:30:00+00:00,2012-12-04 01:00:00+00:00,2012-12-04 10:30:00+10:00,2012-12-04 11:00:00+10:00,NSW1,51.79,8670.45,2012-12-04 11:00:00,TRADE
2012-12-04 01:00:00+00:00,2012-12-04 01:30:00+00:00,2012-12-04 11:00:00+10:00,2012-12-04 11:30:00+10:00,NSW1,53.26,8708.71,2012-12-04 11:30:00,TRADE
2012-12-04 01:30:00+00:00,2012-12-04 02:00:00+00:00,2012-12-04 11:30:00+10:00,2012-12-04 12:00:00+10:00,NSW1,53.28,8747.3,2012-12-04 12:00:00,TRADE
2012-12-04 02:00:00+00:00,2012-12-04 02:30:00+00:00,2012-12-04 12:00:00+10:00,2012-12-04 12:30:00+10:00,NSW1,54.08,8814.95,2012-12-04 12:30:00,TRADE
2012-12-04 02:30:00+00:00,2012-12-04 03:00:00+00:00,2012-12-04 12:30:00+10:00,2012-12-04 13:00:00+10:00,NSW1,52.71,8857.36,2012-12-04 13:00:00,TRADE
2012-12-04 03:00:00+00:00,2012-12-04 03:30:00+00:00,2012-12-04 13:00:00+10:00,2012-12-04 13:30:00+10:00,NSW1,52.99,8891.71,2012-12-04 13:30:00,TRADE
2012-12-04 03:30:00+00:00,2012-12-04 04:00:00+00:00,2012-12-04 13:30:00+10:00,2012-12-04 14:00:00+10:00,NSW1,52.85,8943.38,2012-12-04 14:00:00,TRADE
2012-12-04 04:00:00+00:00,2012-12-04 04:30:00+00:00,2012-12-04 14:00:00+10:00,2012-12-04 14:30:00+10:00,NSW1,52.64,8967.06,2012-12-04 14:30:00,TRADE
2012-12-04 04:30:00+00:00,2012-12-04 05:00:00+00:00,2012-12-04 14:30:00+10:00,2012-12-04 15:00:00+10:00,NSW1,53.24,9054.63,2012-12-04 15:00:00,TRADE
2012-12-04 05:00:00+00:00,2012-12-04 05:30:00+00:00,2012-12-04 15:00:00+10:00,2012-12-04 15:30:00+10:00,NSW1,53.05,9037.65,2012-12-04 15:30:00,TRADE
2012-12-04 05:30:00+00:00,2012-12-04 06:00:00+00:00,2012-12-04 15:30:00+10:00,2012-12-04 16:00:00+10:00,NSW1,53.22,9084.81,2012-12-04 16:00:00,TRADE
2012-12-04 06:00:00+00:00,2012-12-04 06:30:00+00:00,2012-12-04 16:00:00+10:00,2012-12-04 16:30:00+10:00,NSW1,53.02,9028.46,2012-12-04 16:30:00,TRADE
2012-12-04 06:30:00+00:00,2012-12-04 07:00:00+00:00,2012-12-04 16:30:00+10:00,2012-12-04 17:00:00+10:00,NSW1,52.22,8953.05,2012-12-04 17:00:00,TRADE
2012-12-04 07:00:00+00:00,2012-12-04 07:30:00+00:00,2012-12-04 17:00:00+10:00,2012-12-04 17:30:00+10:00,NSW1,51.18,8708.22,2012-12-04 17:30:00,TRADE
2012-12-04 07:30:00+00:00,2012-12-04 08:00:00+00:00,2012-12-04 17:30:00+10:00,2012-12-04 18:00:00+10:00,NSW1,53.01,8569.72,2012-12-04 18:00:00,TRADE
2012-12-04 08:00:00+00:00,2012-12-04 08:30:00+00:00,2012-12-04 18:00:00+10:00,2012-12-04 18:30:00+10:00,NSW1,52.11,8350.95,2012-12-04 18:30:00,TRADE
2012-12-04 08:30:00+00:00,2012-12-04 09:00:00+00:00,2012-12-04 18:30:00+10:00,2012-12-04 19:00:00+10:00,NSW1,52.16,8280.27,2012-12-04 19:00:00,TRADE
2012-12-04 09:00:00+00:00,2012-12-04 09:30:00+00:00,2012-12-04 19:00:00+10:00,2012-12-04 19:30:00+10:00,NSW1,52.46,8340.03,2012-12-04 19:30:00,TRADE
2012-12-04 09:30:00+00:00,2012-12-04 10:00:00+00:00,2012-12-04 19:30:00+10:00,2012-12-04 20:00:00+10:00,NSW1,51.33,8345.05,2012-12-04 20:00:00,TRADE
2012-12-04 10:00:00+00:00,2012-12-04 10:30:00+00:00,2012-12-04 20:00:00+10:00,2012-12-04 20:30:00+10:00,NSW1,52.11,8132.71,2012-12-04 20:30:00,TRADE
2012-12-04 10:30:00+00:00,2012-12-04 11:00:00+00:00,2012-12-04 20:30:00+10:00,2012-12-04 21:00:00+10:00,NSW1,51.23,7884.9,2012-12-04 21:00:00,TRADE
2012-12-04 11:00:00+00:00,2012-12-04 11:30:00+00:00,2012-12-04 21:00:00+10:00,2012-12-04 21:30:00+10:00,NSW1,52.38,7816.24,2012-12-04 21:30:00,TRADE
2012-12-04 11:30:00+00:00,2012-12-04 12:00:00+00:00,2012-12-04 21:30:00+10:00,2012-12-04 22:00:00+10:00,NSW1,50.97,7658.38,2012-12-04 22:00:00,TRADE
2012-12-04 12:00:00+00:00,2012-12-04 12:30:00+00:00,2012-12-04 22:00:00+10:00,2012-12-04 22:30:00+10:00,NSW1,53.36,7529.66,2012-12-04 22:30:00,TRADE
2012-12-04 12:30:00+00:00,2012-12-04 13:00:00+00:00,2012-12-04 22:30:00+10:00,2012-12-04 23:00:00+10:00,NSW1,53.02,7368.63,2012-12-04 23:00:00,TRADE
2012-12-04 13:00:00+00:00,2012-12-04 13:30:00+00:00,2012-12-04 23:00:00+10:00,2012-12-04 23:30:00+10:00,NSW1,52.7,7203.31,2012-12-04 23:30:00,TRADE
2012-12-04 13:30:00+00:00,2012-12-04 14:00:00+00:00,2012-12-04 23:30:00+10:00,2012-12-05 00:00:00+10:00,NSW1,53.57,7048.56,2012-12-05 00:00:00,TRADE
2012-12-04 14:00:00+00:00,2012-12-04 14:30:00+00:00,2012-12-05 00:00:00+10:00,2012-12-05 00:30:00+10:00,NSW1,53.28,6862.63,2012-12-05 00:30:00,TRADE
2012-12-04 14:30:00+00:00,2012-12-04 15:00:00+00:00,2012-12-05 00:30:00+10:00,2012-12-05 01:00:00+10:00,NSW1,53.04,6675.62,2012-12-05 01:00:00,TRADE
2012-12-04 15:00:00+00:00,2012-12-04 15:30:00+00:00,2012-12-05 01:00:00+10:00,2012-12-05 01:30:00+10:00,NSW1,52.34,6374.58,2012-12-05 01:30:00,TRADE
2012-12-04 15:30:00+00:00,2012-12-04 16:00:00+00:00,2012-12-05 01:30:00+10:00,2012-12-05 02:00:00+10:00,NSW1,50.68,6136.99,2012-12-05 02:00:00,TRADE
2012-12-04 16:00:00+00:00,2012-12-04 16:30:00+00:00,2012-12-05 02:00:00+10:00,2012-12-05 02:30:00+10:00,NSW1,48.98,5988.57,2012-12-05 02:30:00,TRADE
2012-12-04 16:30:00+00:00,2012-12-04 17:00:00+00:00,2012-12-05 02:30:00+10:00,2012-12-05 03:00:00+10:00,NSW1,49.14,5911.46,2012-12-05 03:00:00,TRADE
2012-12-04 17:00:00+00:00,2012-12-04 17:30:00+00:00,2012-12-05 03:00:00+10:00,2012-12-05 03:30:00+10:00,NSW1,48.42,5883.65,2012-12-05 03:30:00,TRADE
2012-12-04 17:30:00+00:00,2012-12-04 18:00:00+00:00,2012-12-05 03:30:00+10:00,2012-12-05 04:00:00+10:00,NSW1,49.15,5954.61,2012-12-05 04:00:00,TRADE
2012-12-04 18:00:00+00:00,2012-12-04 18:30:00+00:00,2012-12-05 04:00:00+10:00,2012-12-05 04:30:00+10:00,NSW1,47.82,6168.48,2012-12-05 04:30:00,TRADE
2012-12-04 18:30:00+00:00,2012-12-04 19:00:00+00:00,2012-12-05 04:30:00+10:00,2012-12-05 05:00:00+10:00,NSW1,50.67,6407.97,2012-12-05 05:00:00,TRADE
2012-12-04 19:00:00+00:00,2012-12-04 19:30:00+00:00,2012-12-05 05:00:00+10:00,2012-12-05 05:30:00+10:00,NSW1,51.48,6943.53,2012-12-05 05:30:00,TRADE
2012-12-04 19:30:00+00:00,2012-12-04 20:00:00+00:00,2012-12-05 05:30:00+10:00,2012-12-05 06:00:00+10:00,NSW1,51.66,7462.87,2012-12-05 06:00:00,TRADE
2012-12-04 20:00:00+00:00,2012-12-04 20:30:00+00:00,2012-12-05 06:00:00+10:00,2012-12-05 06:30:00+10:00,NSW1,51.64,7762.34,2012-12-05 06:30:00,TRADE
2012-12-04 20:30:00+00:00,2012-12-04 21:00:00+00:00,2012-12-05 06:30:00+10:00,2012-12-05 07:00:00+10:00,NSW1,52.9,8114.74,2012-12-05 07:00:00,TRADE
2012-12-04 21:00:00+00:00,2012-12-04 21:30:00+00:00,2012-12-05 07:00:00+10:00,2012-12-05 07:30:00+10:00,NSW1,50.79,8206.99,2012-12-05 07:30:00,TRADE
2012-12-04 21:30:00+00:00,2012-12-04 22:00:00+00:00,2012-12-05 07:30:00+10:00,2012-12-05 08:00:00+10:00,NSW1,50.73,8236.19,2012-12-05 08:00:00,TRADE
2012-12-04 22:00:00+00:00,2012-12-04 22:30:00+00:00,2012-12-05 08:00:00+10:00,2012-12-05 08:30:00+10:00,NSW1,51.54,8383.1,2012-12-05 08:30:00,TRADE
2012-12-04 22:30:00+00:00,2012-12-04 23:00:00+00:00,2012-12-05 08:30:00+10:00,2012-12-05 09:00:00+10:00,NSW1,51.81,8414.98,2012-12-05 09:00:00,TRADE
2012-12-04 23:00:00+00:00,2012-12-04 23:30:00+00:00,2012-12-05 09:00:00+10:00,2012-12-05 09:30:00+10:00,NSW1,51.42,8490.48,2012-12-05 09:30:00,TRADE
2012-12-04 23:30:00+00:00,2012-12-05 00:00:00+00:00,2012-12-05 09:30:00+10:00,2012-12-05 10:00:00+10:00,NSW1,51.05,8492.63,2012-12-05 10:00:00,TRADE
2012-12-05 00:00:00+00:00,2012-12-05 00:30:00+00:00,2012-12-05 10:00:00+10:00,2012-12-05 10:30:00+10:00,NSW1,51.14,8412.09,2012-12-05 10:30:00,TRADE
2012-12-05 00:30:00+00:00,2012-12-05 01:00:00+00:00,2012-12-05 10:30:00+10:00,2012-12-05 11:00:00+10:00,NSW1,51.06,8432.61,2012-12-05 11:00:00,TRADE
2012-12-05 01:00:00+00:00,2012-12-05 01:30:00+00:00,2012-12-05 11:00:00+10:00,2012-12-05 11:30:00+10:00,NSW1,51.05,8425.83,2012-12-05 11:30:00,TRADE
2012-12-05 01:30:00+00:00,2012-12-05 02:00:00+00:00,2012-12-05 11:30:00+10:00,2012-12-05 12:00:00+10:00,NSW1,51.11,8324.93,2012-12-05 12:00:00,TRADE
2012-12-05 02:00:00+00:00,2012-12-05 02:30:00+00:00,2012-12-05 12:00:00+10:00,2012-12-05 12:30:00+10:00,NSW1,51.89,8372.88,2012-12-05 12:30:00,TRADE
2012-12-05 02:30:00+00:00,2012-12-05 03:00:00+00:00,2012-12-05 12:30:00+10:00,2012-12-05 13:00:00+10:00,NSW1,50.99,8377.92,2012-12-05 13:00:00,TRADE
2012-12-05 03:00:00+00:00,2012-12-05 03:30:00+00:00,2012-12-05 13:00:00+10:00,2012-12-05 13:30:00+10:00,NSW1,51.04,8383.92,2012-12-05 13:30:00,TRADE
2012-12-05 03:30:00+00:00,2012-12-05 04:00:00+00:00,2012-12-05 13:30:00+10:00,2012-12-05 14:00:00+10:00,NSW1,50.93,8353.39,2012-12-05 14:00:00,TRADE
2012-12-05 04:00:00+00:00,2012-12-05 04:30:00+00:00,2012-12-05 14:00:00+10:00,2012-12-05 14:30:00+10:00,NSW1,50.83,8346.76,2012-12-05 14:30:00,TRADE
2012-12-05 04:30:00+00:00,2012-12-05 05:00:00+00:00,2012-12-05 14:30:00+10:00,2012-12-05 15:00:00+10:00,NSW1,52.84,8415.27,2012-12-05 15:00:00,TRADE
2012-12-05 05:00:00+00:00,2012-12-05 05:30:00+00:00,2012-12-05 15:00:00+10:00,2012-12-05 15:30:00+10:00,NSW1,53.24,8505.66,2012-12-05 15:30:00,TRADE
2012-12-05 05:30:00+00:00,2012-12-05 06:00:00+00:00,2012-12-05 15:30:00+10:00,2012-12-05 16:00:00+10:00,NSW1,52.69,8551.15,2012-12-05 16:00:00,TRADE
2012-12-05 06:00:00+00:00,2012-12-05 06:30:00+00:00,2012-12-05 16:00:00+10:00,2012-12-05 16:30:00+10:00,NSW1,52.08,8507.8,2012-12-05 16:30:00,TRADE
2012-12-05 06:30:00+00:00,2012-12-05 07:00:00+00:00,2012-12-05 16:30:00+10:00,2012-12-05 17:00:00+10:00,NSW1,52.04,8471.47,2012-12-05 17:00:00,TRADE
2012-12-05 07:00:00+00:00,2012-12-05 07:30:00+00:00,2012-12-05 17:00:00+10:00,2012-12-05 17:30:00+10:00,NSW1,52.85,8259.1,2012-12-05 17:30:00,TRADE
2012-12-05 07:30:00+00:00,2012-12-05 08:00:00+00:00,2012-12-05 17:30:00+10:00,2012-12-05 18:00:00+10:00,NSW1,51.04,8141.36,2012-12-05 18:00:00,TRADE
2012-12-05 08:00:00+00:00,2012-12-05 08:30:00+00:00,2012-12-05 18:00:00+10:00,2012-12-05 18:30:00+10:00,NSW1,50.97,8011.1,2012-12-05 18:30:00,TRADE
2012-12-05 08:30:00+00:00,2012-12-05 09:00:00+00:00,2012-12-05 18:30:00+10:00,2012-12-05 19:00:00+10:00,NSW1,51.41,7983.66,2012-12-05 19:00:00,TRADE
2012-12-05 09:00:00+00:00,2012-12-05 09:30:00+00:00,2012-12-05 19:00:00+10:00,2012-12-05 19:30:00+10:00,NSW1,52.38,8127.5,2012-12-05 19:30:00,TRADE
2012-12-05 09:30:00+00:00,2012-12-05 10:00:00+00:00,2012-12-05 19:30:00+10:00,2012-12-05 20:00:00+10:00,NSW1,52.18,8193.99,2012-12-05 20:00:00,TRADE
2012-12-05 10:00:00+00:00,2012-12-05 10:30:00+00:00,2012-12-05 20:00:00+10:00,2012-12-05 20:30:00+10:00,NSW1,52.61,8005.65,2012-12-05 20:30:00,TRADE
2012-12-05 10:30:00+00:00,2012-12-05 11:00:00+00:00,2012-12-05 20:30:00+10:00,2012-12-05 21:00:00+10:00,NSW1,50.15,7728.71,2012-12-05 21:00:00,TRADE
2012-12-05 11:00:00+00:00,2012-12-05 11:30:00+00:00,2012-12-05 21:00:00+10:00,2012-12-05 21:30:00+10:00,NSW1,51.07,7673.2,2012-12-05 21:30:00,TRADE
2012-12-05 11:30:00+00:00,2012-12-05 12:00:00+00:00,2012-12-05 21:30:00+10:00,2012-12-05 22:00:00+10:00,NSW1,50.66,7551.24,2012-12-05 22:00:00,TRADE
2012-12-05 12:00:00+00:00,2012-12-05 12:30:00+00:00,2012-12-05 22:00:00+10:00,2012-12-05 22:30:00+10:00,NSW1,52.02,7499.0,2012-12-05 22:30:00,TRADE
2012-12-05 12:30:00+00:00,2012-12-05 13:00:00+00:00,2012-12-05 22:30:00+10:00,2012-12-05 23:00:00+10:00,NSW1,52.15,7343.36,2012-12-05 23:00:00,TRADE
2012-12-05 13:00:00+00:00,2012-12-05 13:30:00+00:00,2012-12-05 23:00:00+10:00,2012-12-05 23:30:00+10:00,NSW1,52.05,7210.26,2012-12-05 23:30:00,TRADE
2012-12-05 13:30:00+00:00,2012-12-05 14:00:00+00:00,2012-12-05 23:30:00+10:00,2012-12-06 00:00:00+10:00,NSW1,52.35,7122.81,2012-12-06 00:00:00,TRADE
2012-12-05 14:00:00+00:00,2012-12-05 14:30:00+00:00,2012-12-06 00:00:00+10:00,2012-12-06 00:30:00+10:00,NSW1,51.93,6959.78,2012-12-06 00:30:00,TRADE
2012-12-05 14:30:00+00:00,2012-12-05 15:00:00+00:00,2012-12-06 00:30:00+10:00,2012-12-06 01:00:00+10:00,NSW1,52.98,6759.95,2012-12-06 01:00:00,TRADE
2012-12-05 15:00:00+00:00,2012-12-05 15:30:00+00:00,2012-12-06 01:00:00+10:00,2012-12-06 01:30:00+10:00,NSW1,52.24,6487.77,2012-12-06 01:30:00,TRADE
2012-12-05 15:30:00+00:00,2012-12-05 16:00:00+00:00,2012-12-06 01:30:00+10:00,2012-12-06 02:00:00+10:00,NSW1,51.6,6221.4,2012-12-06 02:00:00,TRADE
2012-12-05 16:00:00+00:00,2012-12-05 16:30:00+00:00,2012-12-06 02:00:00+10:00,2012-12-06 02:30:00+10:00,NSW1,50.78,6068.34,2012-12-06 02:30:00,TRADE
2012-12-05 16:30:00+00:00,2012-12-05 17:00:00+00:00,2012-12-06 02:30:00+10:00,2012-12-06 03:00:00+10:00,NSW1,49.8,6025.47,2012-12-06 03:00:00,TRADE
2012-12-05 17:00:00+00:00,2012-12-05 17:30:00+00:00,2012-12-06 03:00:00+10:00,2012-12-06 03:30:00+10:00,NSW1,50.73,6059.96,2012-12-06 03:30:00,TRADE
2012-12-05 17:30:00+00:00,2012-12-05 18:00:00+00:00,2012-12-06 03:30:00+10:00,2012-12-06 04:00:00+10:00,NSW1,51.3,6117.7,2012-12-06 04:00:00,TRADE
2012-12-05 18:00:00+00:00,2012-12-05 18:30:00+00:00,2012-12-06 04:00:00+10:00,2012-12-06 04:30:00+10:00,NSW1,51.09,6350.77,2012-12-06 04:30:00,TRADE
2012-12-05 18:30:00+00:00,2012-12-05 19:00:00+00:00,2012-12-06 04:30:00+10:00,2012-12-06 05:00:00+10:00,NSW1,51.23,6538.44,2012-12-06 05:00:00,TRADE
2012-12-05 19:00:00+00:00,2012-12-05 19:30:00+00:00,2012-12-06 05:00:00+10:00,2012-12-06 05:30:00+10:00,NSW1,52.99,7019.45,2012-12-06 05:30:00,TRADE
2012-12-05 19:30:00+00:00,2012-12-05 20:00:00+00:00,2012-12-06 05:30:00+10:00,2012-12-06 06:00:00+10:00,NSW1,52.32,7534.09,2012-12-06 06:00:00,TRADE
2012-12-05 20:00:00+00:00,2012-12-05 20:30:00+00:00,2012-12-06 06:00:00+10:00,2012-12-06 06:30:00+10:00,NSW1,52.16,7878.88,2012-12-06 06:30:00,TRADE
2012-12-05 20:30:00+00:00,2012-12-05 21:00:00+00:00,2012-12-06 06:30:00+10:00,2012-12-06 07:00:00+10:00,NSW1,53.44,8188.76,2012-12-06 07:00:00,TRADE
2012-12-05 21:00:00+00:00,2012-12-05 21:30:00+00:00,2012-12-06 07:00:00+10:00,2012-12-06 07:30:00+10:00,NSW1,50.34,8269.63,2012-12-06 07:30:00,TRADE
2012-12-05 21:30:00+00:00,2012-12-05 22:00:00+00:00,2012-12-06 07:30:00+10:00,2012-12-06 08:00:00+10:00,NSW1,51.88,8357.85,2012-12-06 08:00:00,TRADE
2012-12-05 22:00:00+00:00,2012-12-05 22:30:00+00:00,2012-12-06 08:00:00+10:00,2012-12-06 08:30:00+10:00,NSW1,51.94,8467.56,2012-12-06 08:30:00,TRADE
