round,client_id,client_name,tau,layer_name,num_layer_params,num_selected_params,selected_ratio,mask_jaccard_with_prev_round_layer,mask_hamming_change_rate_layer,selected_importance_mean,unselected_importance_mean,selected_importance_median,unselected_importance_median,selected_importance_min,selected_importance_max,unselected_importance_min,unselected_importance_max,importance_gap_mean_ratio,importance_gap_boundary_ratio,importance_selected_share
9,7,client_7,1.0,fc2,17,17,1.0,1.0,0.0,1.1075238748570846e-08,,9.071262491167076e-11,,0.0,1.0967311681042702e-07,,,,,0.9999946887627079
9,8,client_8,1.0,fc1,336,336,1.0,1.0,0.0,5.685192986616279e-08,,5.2806710688295305e-17,,0.0,2.268809112138115e-06,,,,,0.9999999476501388
9,8,client_8,1.0,fc2,17,17,1.0,1.0,0.0,2.4188269232740825e-09,,2.5872987780006795e-11,,0.0,1.345764477633793e-08,,,,,0.9999756815587822
9,9,client_9,1.0,fc1,336,336,1.0,1.0,0.0,1.5549230075147858e-07,,0.0,,0.0,7.537479177699424e-06,,,,,0.9999999808595657
9,9,client_9,1.0,fc2,17,17,1.0,1.0,0.0,1.9341662937932824e-08,,0.0,,0.0,2.3521359082678828e-07,,,,,0.9999969587233405
10,1,client_1,1.0,fc1,336,336,1.0,1.0,0.0,7.51283171171073e-08,,3.215166602396689e-15,,0.0,5.043509190727491e-06,,,,,0.999999960385233
10,1,client_1,1.0,fc2,17,17,1.0,1.0,0.0,3.120043235373045e-08,,1.0412923301394983e-10,,0.0,4.918873059978068e-07,,,,,0.9999981146603945
10,2,client_2,1.0,fc1,336,336,1.0,1.0,0.0,1.307830181031225e-07,,1.2945209826843392e-15,,0.0,1.8972741600009613e-05,,,,,0.9999999772432966
10,2,client_2,1.0,fc2,17,17,1.0,1.0,0.0,3.6469162610140795e-09,,3.13470673030114e-11,,0.0,3.3069248672745744e-08,,,,,0.9999838705988935
10,3,client_3,1.0,fc1,336,336,1.0,1.0,0.0,1.2551180088975862e-07,,9.393676911971364e-16,,0.0,6.026445589668583e-06,,,,,0.999999976287564
10,3,client_3,1.0,fc2,17,17,1.0,1.0,0.0,9.582317408914322e-09,,3.826716027388599e-11,,0.0,9.137765744071658e-08,,,,,0.9999938612800786
10,4,client_4,1.0,fc1,336,336,1.0,1.0,0.0,2.626018593578215e-07,,8.296452691514133e-10,,0.0,1.1805414942500647e-05,,,,,0.9999999886665291
10,4,client_4,1.0,fc2,17,17,1.0,1.0,0.0,3.154294504677491e-08,,8.213436042403544e-10,,0.0,2.162006893513535e-07,,,,,0.9999981351322735
10,5,client_5,1.0,fc1,336,336,1.0,1.0,0.0,1.9850024845593993e-07,,5.797755235498474e-17,,0.0,1.7149528503068723e-05,,,,,0.9999999850066179
10,5,client_5,1.0,fc2,17,17,1.0,1.0,0.0,1.7443057513094934e-08,,3.5775718498776143e-10,,0.0,2.789544737424876e-07,,,,,0.9999966276936553
10,6,client_6,1.0,fc1,336,336,1.0,1.0,0.0,8.860037890192424e-08,,8.143836218452508e-14,,0.0,7.603307494719047e-06,,,,,0.9999999664088288
