round,client_id,client_name,alpha,distance_avg,gamma,ref_client_ids,train_loss,val_loss,meta_loss
13,7,client_7,0.584304928779602,1.3618839508417295,0.25,"[7, 6, 1, 8]",0.0007784275841293789,0.0006752971139340783,3.5328452587127686
13,8,client_8,0.6037228107452393,1.6840048658996238,0.25,"[8, 1, 5, 3]",0.0009641528779725475,0.0007723359539555741,1.8937044143676758
13,9,client_9,0.6118189692497253,1.8198585578647908,0.25,"[9, 3, 8, 6, 2]",0.0007694050536195422,0.0006092964744091147,2.6206090450286865
14,1,client_1,0.6074637770652771,1.7466548336669803,0.25,"[1, 8, 6, 7]",0.0006868199623070346,0.0005855853196457003,4.2529144287109375
14,2,client_2,0.5881516337394714,1.4253185154593666,0.25,"[2, 5, 3, 8]",0.0009454616636114264,0.0008036929712821327,3.3135972023010254
14,3,client_3,0.5750987529754639,1.2107397091313032,0.25,"[3, 5, 2, 8]",0.001153219049050471,0.0009174213104404515,2.8948278427124023
14,4,client_4,0.573452889919281,1.183812385359488,0.25,"[4, 2, 5, 3]",0.000831350441701675,0.00069239969010356,3.029465675354004
14,5,client_5,0.5812268853187561,1.3112473752335063,0.25,"[5, 2, 3, 8]",0.0006215195777449852,0.000713805487289445,3.0507941246032715
14,6,client_6,0.5903605818748474,1.4618241585412761,0.25,"[6, 7, 1, 8]",0.001263596296026948,0.0009218654093105433,2.7816050052642822
14,7,client_7,0.5841050148010254,1.3585922187194228,0.25,"[7, 6, 1, 8]",0.0007689014882453275,0.0006098866080375564,3.5284576416015625
14,8,client_8,0.6080240607261658,1.756056253274437,0.25,"[8, 1, 5, 3]",0.0009709416863616474,0.000737035480850712,2.0136096477508545
14,9,client_9,0.6146701574325562,1.8679449189803563,0.25,"[9, 3, 8, 6, 2]",0.0007576533420084048,0.0006092076189793658,2.6030149459838867
15,1,client_1,0.6087650656700134,1.768496993194276,0.25,"[1, 8, 6, 7]",0.0006796641429460862,0.0006037690120352323,4.564451694488525
15,2,client_2,0.5855387449264526,1.3822117729869206,0.25,"[2, 5, 3, 8]",0.0009362286021739372,0.0006633425602530144,3.8017287254333496
15,3,client_3,0.5726437568664551,1.170583266786707,0.25,"[3, 5, 2, 8]",0.001131666407397525,0.0008793462869546617,2.469590425491333
15,4,client_4,0.5741766691207886,1.1956503934197826,0.25,"[4, 2, 5, 3]",0.0008346467401138976,0.0007213132631517461,2.805072069168091
15,5,client_5,0.5764939785003662,1.2335885001375573,0.25,"[5, 2, 3, 8]",0.0006153049661675059,0.0007064142344627444,2.9957802295684814
15,6,client_6,0.5870165824890137,1.4065831271072966,0.25,"[6, 7, 1, 8]",0.0012356179717744136,0.0008789263451879412,3.166153907775879
15,7,client_7,0.5822768211364746,1.3285082601796603,0.25,"[7, 6, 1, 8]",0.0007650686618218978,0.0005961297115732276,3.653200626373291
15,8,client_8,0.603909432888031,1.6871260573752807,0.25,"[8, 1, 5, 3]",0.0009636591279269663,0.0009868121827257155,1.9750300645828247
15,9,client_9,0.6168720722198486,1.905171220889315,0.25,"[9, 3, 8, 6, 2]",0.0007549724913708034,0.0005687580199314721,2.918884515762329
