client_id,model_name,component,smoothing_window,decomp_mode,step,MAE,RMSE,sMAPE,WAPE,NRMSE_mean_abs,R2
1,DLinear,season,6,autoformer_same,step_1,1.7545776333338325,2.4254227909930197,84.63411051507042,54.71349462533618,75.6326268773347,0.6928199786949029
1,DLinear,season,6,autoformer_same,step_2,1.7621071033519833,2.442529259039462,85.2677960272815,54.96042328501358,76.18288346293937,0.6884128038285562
1,DLinear,season,6,autoformer_same,step_3,1.901185295130145,2.627587666442713,89.52667873968907,59.28198869230828,81.93234724216198,0.6395148021904067
1,DLinear,season,6,autoformer_same,step_4,1.9878273183776576,2.764132402274312,93.36325593423092,61.99113962266246,86.20047761630963,0.6010397134706669
1,DLinear,season,6,autoformer_same,step_5,1.99972654614521,2.789293802984251,92.99001041934866,62.36282569683412,86.98598783720176,0.5937431402021391
1,DLinear,season,6,autoformer_same,step_6,2.005370373543355,2.799650944631196,92.87248558405558,62.540306985618585,87.31104101773145,0.5907166075022581
1,TCN,trend,6,autoformer_same,step_1,0.8782211098911368,1.1549660489331326,14.643079469947896,7.014174381415874,9.224479500375917,0.9880537102854735
1,TCN,trend,6,autoformer_same,step_2,1.3470180793780153,1.8101803086586974,21.56782613302917,10.754242871306385,14.45200879217808,0.9706898422653407
1,TCN,trend,6,autoformer_same,step_3,1.8208035529747304,2.4503891957126847,28.195802775046136,14.532477167068848,19.557421303110953,0.9463382555894991
1,TCN,trend,6,autoformer_same,step_4,2.362134909282312,3.1903381758281397,34.85778556920304,18.848162201914118,25.456635175187724,0.9090939527317092
1,TCN,trend,6,autoformer_same,step_5,2.653886284720788,3.676833002761617,38.493760981442584,21.170694339789886,29.330985988435593,0.8793210638313477
1,TCN,trend,6,autoformer_same,step_6,3.0066254346234738,4.241126332552777,41.41196988024028,23.979217302271845,33.8249256641033,0.8395019141597438
1,TCN,season,6,autoformer_same,step_1,1.7015857205847633,2.3141902775080974,90.13112290507298,53.06103270042638,72.16403277478285,0.7203491220299885
1,TCN,season,6,autoformer_same,step_2,1.746606350463766,2.3753242515192294,89.17252182779153,54.476952139387855,74.08674838611608,0.705323258260587
1,TCN,season,6,autoformer_same,step_3,1.846429147097375,2.5185476962808195,93.33030110083752,57.57460469516307,78.5323081825046,0.6688129345527687
1,TCN,season,6,autoformer_same,step_4,1.9273406661874966,2.637121432269565,94.51522563846227,60.10484071401887,82.23959416951392,0.6368615463691567
1,TCN,season,6,autoformer_same,step_5,1.9383755077285938,2.646382311258865,96.63796013884769,60.44955204325859,82.52919763900873,0.6343064054241379
1,TCN,season,6,autoformer_same,step_6,1.9563038149164103,2.679885073170684,96.17780825820547,61.0100970654257,83.57597435320102,0.6249849589411896
1,GRU,trend,12,autoformer_same,step_1,0.47398643295220383,0.6382880121535166,10.328684947007764,4.413803821099405,5.943794186644424,0.9933296309216088
1,GRU,trend,12,autoformer_same,step_2,0.7404344349268189,0.9748575713504788,15.556888239456542,6.891912741083582,9.073906310424261,0.984462505260285
1,GRU,trend,12,autoformer_same,step_3,0.9918393645434902,1.3252812867750077,20.698680157091097,9.227836037631,12.330098721419287,0.9713274683090893
1,GRU,trend,12,autoformer_same,step_4,1.187298577717564,1.639737510736879,24.655484527355753,11.041787673554198,15.249434380167607,0.9561699050425608
1,GRU,trend,12,autoformer_same,step_5,1.4229454154132997,1.9687320690517938,29.76013400734675,13.228559322696196,18.3025197336088,0.9368997637398608
