count,mean,std,min,max,range,client,date
48,8.639229166666667,3.025708126995977,4.292,14.766,10.474,6,2011-01-23
48,9.362562500000001,4.427625841436392,3.592,19.242,15.65,6,2011-01-24
48,9.921541666666666,4.963127316942856,4.1,19.816000000000003,15.716000000000003,6,2011-01-25
48,11.021104166666667,5.333083349263823,4.655,21.872,17.217,6,2011-01-26
48,9.472854166666666,3.7958678092221096,4.617,17.869,13.251999999999999,6,2011-01-27
48,7.558395833333333,2.0624574449725483,4.291,12.143,7.852,6,2011-01-28
48,7.614666666666667,2.8282904567603055,3.62,12.75,9.129999999999999,6,2011-01-29
48,8.649875,3.810352631388848,3.406,14.335,10.929,6,2011-01-30
48,11.783854166666666,6.28757597641024,4.621,23.006,18.384999999999998,6,2011-01-31
48,14.492729166666665,8.719591337631678,4.042,27.452,23.410000000000004,6,2011-02-01
48,14.003583333333333,4.770248407079889,6.665,22.681,16.016000000000002,6,2011-02-02
48,11.3956875,5.3654262512602635,4.611,24.0,19.389,6,2011-02-03
48,11.137520833333333,5.289832197755217,4.618,19.87,15.252,6,2011-02-04
48,14.587479166666666,7.249749389621872,4.342,24.316,19.974,6,2011-02-05
48,9.593458333333333,3.271558669179956,5.654,17.441,11.786999999999999,6,2011-02-06
48,5.829416666666667,1.9442230394042637,3.303,10.823,7.5200000000000005,6,2011-02-07
48,5.8205833333333326,1.9878368959305228,3.305,11.79,8.485,6,2011-02-08
48,5.736229166666667,1.7394550655560643,3.626,9.918,6.292,6,2011-02-09
48,6.104354166666667,2.223807320690517,3.461,10.514,7.052999999999999,6,2011-02-10
48,6.7936875,2.6971302334167415,3.65,13.734,10.084,6,2011-02-11
48,6.592979166666667,1.6506344426875768,3.955,10.782,6.827,6,2011-02-12
48,6.689958333333333,2.0634761618607023,3.768,12.017,8.248999999999999,6,2011-02-13
48,5.845104166666666,1.8026927876903431,3.291,10.373,7.081999999999999,6,2011-02-14
48,5.809979166666667,1.8968751401789938,3.176,10.938,7.7620000000000005,6,2011-02-15
48,5.8259791666666665,2.2226166435617256,3.388,11.513,8.125,6,2011-02-16
48,6.985250000000001,3.2470075355887635,3.268,12.88,9.612000000000002,6,2011-02-17
48,6.253104166666667,1.9490408905853565,3.764,11.175,7.411000000000001,6,2011-02-18
48,9.505666666666666,5.0333303231403335,3.488,22.768,19.28,6,2011-02-19
48,11.528958333333334,3.904243266958227,6.021999999999999,18.171,12.149000000000001,6,2011-02-20
48,6.876895833333333,1.6541948769858106,4.55,11.001,6.451,6,2011-02-21
48,5.892375,1.9735770055431106,3.262,10.587,7.324999999999999,6,2011-02-22
48,5.468604166666666,1.7255405658046952,2.849,8.935,6.086,6,2011-02-23
48,5.776,2.118657533600193,2.992,10.414,7.422,6,2011-02-24
48,5.7863541666666665,2.0771534377151952,3.178,10.483,7.305000000000001,6,2011-02-25
48,7.9810625,3.502591462539908,3.261,13.796,10.535,6,2011-02-26
48,6.9822291666666665,2.542119121366329,3.354,12.154,8.8,6,2011-02-27
48,7.031312499999999,2.4832897634392417,3.751,12.265,8.514000000000001,6,2011-02-28
48,6.919083333333333,2.745221944547052,3.51,12.819,9.309000000000001,6,2011-03-01
48,6.535208333333333,1.7467670070591428,4.542,10.709,6.167,6,2011-03-02
48,6.008145833333334,2.412086048618439,2.987,11.717,8.73,6,2011-03-03
48,6.3849583333333335,2.193757991640492,3.172,11.495,8.322999999999999,6,2011-03-04
48,6.479187499999999,2.093016632439936,3.378,10.804,7.426,6,2011-03-05
48,6.209583333333334,2.1095755228303217,3.11,11.079,7.969000000000001,6,2011-03-06
48,5.939791666666667,2.100155211673787,3.162,10.737,7.575,6,2011-03-07
48,6.8369375,2.6481915339087454,3.381,11.786,8.405,6,2011-03-08
48,7.324270833333333,3.4756209776682794,3.874,16.419,12.545,6,2011-03-09
48,6.798791666666666,2.5745125376928324,3.953,14.919,10.966000000000001,6,2011-03-10
48,7.760375,2.8880712228575445,3.695,13.957,10.262,6,2011-03-11
48,7.666250000000001,3.0735163000720385,3.441,14.415,10.974,6,2011-03-12
48,8.5264375,3.5094567980368754,3.643,15.442,11.799,6,2011-03-13
48,7.1245625,2.2107814533120433,4.062,13.023,8.960999999999999,6,2011-03-14
48,6.09125,1.831941726519078,3.5,10.474,6.974,6,2011-03-15
48,6.1673125,2.1044392810200065,3.175,10.41,7.235,6,2011-03-16
48,6.289645833333334,2.0827100439610686,3.461,11.189,7.728,6,2011-03-17
48,6.179666666666667,2.05169439403748,3.323,12.292,8.969,6,2011-03-18
48,6.705291666666667,2.47422632617159,3.153,12.106,8.953,6,2011-03-19
48,7.045770833333333,2.618933705704649,3.351,12.553,9.202000000000002,6,2011-03-20
48,7.118916666666667,2.7588834993744413,3.419,13.874,10.455,6,2011-03-21
48,7.72,3.3663823438680263,3.448,15.13,11.682,6,2011-03-22
48,7.502854166666666,2.764496191179525,4.02,15.768,11.748000000000001,6,2011-03-23
48,5.9770625,1.8755986664829882,3.5820000000000003,10.02,6.437999999999999,6,2011-03-24
48,5.979541666666667,1.666313537944641,3.382,9.906,6.524000000000001,6,2011-03-25
48,6.183104166666666,1.9899343327087229,3.014,10.627,7.613000000000001,6,2011-03-26
48,6.693604166666667,2.2222552158196387,3.437,10.367,6.9300000000000015,6,2011-03-27
48,6.544875,2.20873553529924,3.761,11.3,7.539000000000001,6,2011-03-28
48,6.519208333333334,2.11773766239768,3.406,10.372,6.965999999999999,6,2011-03-29
48,6.5889999999999995,2.661339648260675,3.337,12.899,9.562,6,2011-03-30
48,6.2428333333333335,2.008450311180804,3.41,10.544,7.134,6,2011-03-31
48,5.748708333333333,1.5374192240789033,3.232,8.478,5.2459999999999996,6,2011-04-01
48,6.858249999999999,2.792326959914226,2.939,12.68,9.741,6,2011-04-02
50,6.52222,2.1202680162697187,3.2,11.577,8.376999999999999,6,2011-04-03
48,6.237208333333334,2.4679345741037664,3.148,13.535,10.387,6,2011-04-04
48,6.420708333333334,2.258030123975352,3.263,12.869,9.606,6,2011-04-05
48,6.3700624999999995,2.2923443394217027,2.929,11.542,8.613,6,2011-04-06
48,6.1003125,2.2924536901631303,3.287,12.066,8.779,6,2011-04-07
48,5.788958333333333,1.7860482345388362,2.932,9.127,6.195,6,2011-04-08
48,6.793354166666667,2.191956723147718,3.425,11.871,8.446000000000002,6,2011-04-09
48,6.81775,2.342193584491693,3.182,11.095,7.913,6,2011-04-10
48,6.402125000000001,2.6038411775028782,3.075,12.379,9.303999999999998,6,2011-04-11
48,5.8920208333333335,2.1999192102146923,3.167,11.637,8.47,6,2011-04-12
48,5.865895833333333,2.000304702742074,2.879,10.663,7.784000000000001,6,2011-04-13
48,6.116333333333333,1.9930673071374536,2.889,10.794,7.905000000000001,6,2011-04-14
48,6.228645833333334,2.0484525398620725,3.123,11.298,8.175,6,2011-04-15
48,6.490833333333334,2.211349721019378,3.2,11.835,8.635000000000002,6,2011-04-16
48,6.789874999999999,2.6657785069041924,3.057,11.951,8.894,6,2011-04-17
48,6.084333333333333,2.4201422881796564,2.931,13.241,10.309999999999999,6,2011-04-18
48,6.561770833333333,2.56003455129263,3.35,12.326,8.976,6,2011-04-19
48,6.520666666666667,2.3676070991375506,3.529,12.778,9.249,6,2011-04-20
48,6.6314166666666665,2.2210424122837282,3.643,12.59,8.947,6,2011-04-21
48,7.5015833333333335,3.2585121251122495,3.287,15.745,12.457999999999998,6,2011-04-22
48,6.945666666666667,2.56882866206282,3.113,12.815,9.702,6,2011-04-23
48,6.599291666666667,2.259880094336896,3.019,12.783,9.764,6,2011-04-24
48,7.378791666666667,2.9950927734598145,3.053,15.459,12.405999999999999,6,2011-04-25
48,7.6148750000000005,2.789791310924643,3.381,13.58,10.199,6,2011-04-26
48,6.853604166666667,2.9912411694143435,3.5,14.625,11.125,6,2011-04-27
48,6.721270833333333,2.7312579499048493,3.214,13.649,10.434999999999999,6,2011-04-28
48,6.811229166666667,2.5040855318100776,3.526,12.665,9.139,6,2011-04-29
48,6.882874999999999,2.767279074001076,2.634,12.782,10.148,6,2011-04-30
48,6.752458333333333,2.743182458063436,3.19,12.369,9.179,6,2011-05-01
48,6.572833333333333,2.8705599004103663,3.199,15.277,12.078,6,2011-05-02
48,6.996979166666667,2.88244210504191,3.204,13.093,9.889,6,2011-05-03
48,6.609166666666667,3.214915156111108,3.0,14.826,11.826,6,2011-05-04
48,6.5218750000000005,3.0864766707949864,2.966,15.009,12.043,6,2011-05-05
48,6.9941875,2.9934866929914725,3.215,14.225,11.01,6,2011-05-06
48,6.989375,2.5849808232137774,4.088,13.411,9.323,6,2011-05-07
48,7.351208333333333,3.306982432178555,2.774,15.728,12.954,6,2011-05-08
48,8.186708333333334,4.428506654586432,3.076,18.938,15.861999999999998,6,2011-05-09
48,7.680875,3.700963937834159,3.482,17.477,13.995000000000001,6,2011-05-10
48,10.375166666666667,6.023521120991895,3.211,24.814,21.603,6,2011-05-11
48,9.33075,4.655434424503374,4.301,20.221,15.92,6,2011-05-12
48,8.574333333333334,3.2770447203678468,4.019,17.085,13.066,6,2011-05-13
48,8.554895833333333,3.8116875262053,3.318,16.497,13.179,6,2011-05-14
48,8.746979166666668,3.6287812471933707,4.45,18.505,14.055,6,2011-05-15
48,9.270458333333332,4.6799082413187465,3.191,19.991,16.8,6,2011-05-16
48,8.789833333333332,4.231192323951903,3.235,18.537,15.302,6,2011-05-17
48,8.5206875,3.658841958152066,3.385,15.9,12.515,6,2011-05-18
48,7.753104166666667,2.829320948827056,3.298,12.934,9.636,6,2011-05-19
48,7.3034375,3.168055413403247,3.315,14.487,11.172,6,2011-05-20
48,7.2896875,3.265159806171886,3.047,13.818,10.770999999999999,6,2011-05-21
48,7.321270833333333,2.9504045935285186,3.017,13.059,10.042,6,2011-05-22
48,7.314729166666667,2.6163020170151587,4.07,13.334,9.264,6,2011-05-23
48,7.907125,3.1108107558176274,3.874,14.572,10.697999999999999,6,2011-05-24
48,9.596145833333333,4.224469308176704,3.366,17.624,14.258,6,2011-05-25
48,8.885520833333333,3.6282696889463635,3.474,16.003,12.529,6,2011-05-26
48,8.900625,4.22726088380966,3.824,18.133,14.309,6,2011-05-27
48,9.246708333333332,3.703433846249464,4.398,18.015,13.617,6,2011-05-28
48,9.692375,3.8669559341694737,4.425,18.067,13.642,6,2011-05-29
48,10.1354375,4.919966571008428,3.453,21.764,18.311,6,2011-05-30
48,8.1674375,3.2412795930412983,3.595,14.472,10.876999999999999,6,2011-05-31
48,8.215791666666666,3.3016485821372754,3.893,15.336,11.443000000000001,6,2011-06-01
48,7.674604166666666,2.7420337128736145,3.698,14.357,10.658999999999999,6,2011-06-02
48,7.978916666666667,3.4922161885830345,3.43,14.956,11.526,6,2011-06-03
48,9.167395833333334,4.075440520450145,3.604,16.816,13.212,6,2011-06-04
48,9.640895833333333,4.638404706681057,3.482,21.235,17.753,6,2011-06-05
48,11.375145833333335,5.766106101523352,3.776,24.773,20.997,6,2011-06-06
48,11.55925,6.4871780787590465,4.238,24.843,20.605,6,2011-06-07
48,11.982166666666666,6.012032110633707,4.015,24.476,20.461,6,2011-06-08
48,12.103916666666668,5.747592209410282,4.638,25.5,20.862000000000002,6,2011-06-09
48,10.637979166666666,4.761984645661323,4.094,19.679,15.584999999999997,6,2011-06-10
48,11.198354166666666,4.924547122452871,3.944,21.616,17.672,6,2011-06-11
48,9.975104166666666,3.79138882788848,4.42,16.889,12.469,6,2011-06-12
48,10.437312499999999,4.931167162155124,3.644,20.705,17.061,6,2011-06-13
48,10.332145833333334,4.305944174463866,3.757,19.114,15.357000000000001,6,2011-06-14
48,11.037666666666667,4.926398167809968,3.899,20.327,16.428,6,2011-06-15
48,9.534,4.133397639055937,3.959,18.65,14.690999999999999,6,2011-06-16
48,10.112395833333332,4.5651168507781765,4.046,22.751,18.705000000000002,6,2011-06-17
48,9.930020833333334,4.5801950366796405,3.934,19.569,15.634999999999998,6,2011-06-18
48,10.1078125,4.65049328729325,4.279,21.489,17.21,6,2011-06-19
48,9.842645833333334,4.469532759099448,4.304,18.019,13.714999999999998,6,2011-06-20
48,10.553833333333333,5.149313171855445,4.247,22.954,18.707,6,2011-06-21
48,10.9984375,5.5006719817972956,4.331,24.133,19.802,6,2011-06-22
48,9.455625,3.783265788521306,4.223,17.54,13.317,6,2011-06-23
48,9.554854166666667,3.7954794891750154,4.034,17.735,13.701,6,2011-06-24
48,10.1515,4.51538877947262,3.998,20.639,16.641,6,2011-06-25
48,8.912625,3.887592366693616,3.962,18.824,14.862000000000002,6,2011-06-26
48,8.790041666666667,4.2097426765162576,3.861,18.487,14.625999999999998,6,2011-06-27
48,9.343979166666667,5.0377376106342915,3.199,20.626,17.427,6,2011-06-28
48,8.573104166666667,4.226880385985519,2.864,17.263,14.399000000000001,6,2011-06-29
48,8.576333333333332,3.6712203857256203,3.211,16.16,12.949,6,2011-06-30
48,8.149083333333333,3.884726052573862,3.292,17.118,13.825999999999999,6,2011-07-01
48,7.445604166666667,3.0385238139007313,3.041,13.5,10.459,6,2011-07-02
48,8.077791666666666,4.201968499979824,2.824,18.403,15.578999999999999,6,2011-07-03
48,7.845520833333333,3.4319970551838734,3.459,15.581,12.122,6,2011-07-04
48,8.961395833333333,4.588458656235477,3.09,20.596,17.506,6,2011-07-05
48,8.905270833333333,4.434486243550384,3.488,19.479,15.991,6,2011-07-06
48,9.137270833333334,4.379719128950271,3.391,18.403,15.011999999999999,6,2011-07-07
48,8.6893125,4.193959684646023,2.979,19.444,16.465,6,2011-07-08
48,9.261354166666667,4.405673931056494,3.43,17.982,14.552,6,2011-07-09
48,9.303270833333334,4.516494643111941,3.065,19.539,16.474,6,2011-07-10
48,8.902291666666667,4.560065518185221,2.916,19.146,16.23,6,2011-07-11
48,9.391541666666667,4.817291602260099,3.349,19.971,16.622,6,2011-07-12
48,10.174395833333334,5.0665608955254235,3.3640000000000003,20.769,17.404999999999998,6,2011-07-13
48,9.266020833333334,4.816974452070215,2.943,21.811,18.868,6,2011-07-14
48,10.248708333333333,5.0104794689595575,3.434,20.832,17.398,6,2011-07-15
48,9.584416666666668,5.08530895663156,3.019,19.922,16.903,6,2011-07-16
48,9.257708333333333,4.8194778562348,3.132,20.108,16.976,6,2011-07-17
48,8.069125,3.9051037397340806,3.303,17.586,14.282999999999998,6,2011-07-18
48,10.511708333333333,5.898779311004021,3.27,21.509,18.239,6,2011-07-19
48,9.542145833333334,4.917776478137089,3.1670000000000003,20.34,17.173,6,2011-07-20
48,11.08,6.235870257818104,3.367,23.922,20.555,6,2011-07-21
48,10.941958333333334,5.764956138152543,3.336,23.106,19.770000000000003,6,2011-07-22
48,9.630833333333333,4.21478137709865,3.124,18.225,15.101,6,2011-07-23
48,10.647375,5.822475811867941,2.892,22.103,19.211000000000002,6,2011-07-24
48,9.113583333333333,4.415991904832491,3.407,17.976,14.568999999999999,6,2011-07-25
48,8.973270833333332,4.629854424160488,3.032,19.718,16.686,6,2011-07-26
48,9.84075,4.651365823204685,3.015,19.646,16.631,6,2011-07-27
48,9.386208333333334,4.3317475907209,3.038,18.598,15.559999999999999,6,2011-07-28
48,9.760854166666666,4.5743417198291505,3.602,19.492,15.89,6,2011-07-29
48,9.0568125,3.7845995524766405,3.793,16.73,12.937000000000001,6,2011-07-30
48,9.377520833333334,4.689942534645828,3.412,19.552,16.14,6,2011-07-31
48,8.839333333333334,3.3963435804276427,3.663,15.171,11.508,6,2011-08-01
48,8.0474375,3.6059353076308995,3.4690000000000003,17.801000000000002,14.332,6,2011-08-02
48,7.517145833333333,2.8966023088658464,3.594,13.359,9.765,6,2011-08-03
48,7.113895833333333,2.898875939450099,3.316,14.362,11.046,6,2011-08-04
48,7.234479166666667,2.430763902252316,3.236,11.864,8.628,6,2011-08-05
48,7.534520833333333,3.0718964964111537,3.314,14.018,10.704,6,2011-08-06
48,7.9303333333333335,3.6417455268414223,3.485,15.463,11.978,6,2011-08-07
48,8.172916666666667,3.4917441769355206,3.488,15.793,12.305,6,2011-08-08
48,11.209479166666666,5.62442919274815,3.753,24.172,20.419,6,2011-08-09
48,9.220437500000001,4.496816386404043,3.457,20.088,16.631,6,2011-08-10
48,11.677375,5.052243965845824,3.833,20.659,16.826,6,2011-08-11
48,9.191291666666666,3.8945128445158947,3.924,18.907,14.983,6,2011-08-12
48,9.19725,4.24960573139914,3.564,19.711,16.147,6,2011-08-13
48,9.372083333333334,4.496117317094607,3.613,19.838,16.225,6,2011-08-14
48,8.817874999999999,3.9777826102843847,3.611,17.178,13.567,6,2011-08-15
48,7.765479166666666,3.396950760261597,3.295,15.0,11.705,6,2011-08-16
48,9.850229166666667,4.6135197263601455,3.616,21.074,17.458000000000002,6,2011-08-17
48,8.955833333333333,4.331284946846622,3.41,18.479,15.068999999999999,6,2011-08-18
48,10.688125,4.744079094210767,3.697,21.569,17.872,6,2011-08-19
48,9.486520833333334,3.524994618915967,4.54,17.23,12.690000000000001,6,2011-08-20
48,9.1003125,3.6180079575806654,3.95,16.162,12.212,6,2011-08-21
48,8.6785625,3.5398467144733945,3.493,15.884,12.391,6,2011-08-22
48,8.389541666666666,3.0377242248617726,4.19,14.852,10.661999999999999,6,2011-08-23
48,7.791229166666667,3.1649301040286058,3.688,15.015,11.327,6,2011-08-24
48,7.458416666666667,2.866424044243706,4.235,13.693,9.457999999999998,6,2011-08-25
48,6.995708333333333,2.6542876109478426,3.514,15.383,11.869,6,2011-08-26
48,7.610166666666667,2.857785553449305,3.448,15.373,11.924999999999999,6,2011-08-27
48,8.249916666666666,3.405348920375641,3.663,16.083000000000002,12.420000000000002,6,2011-08-28
48,7.7308125,3.3375261041691697,3.642,15.391,11.749,6,2011-08-29
48,7.3581875,3.1759238941002703,3.54,14.061,10.521,6,2011-08-30
48,7.373291666666667,2.7565891270278624,3.359,13.851,10.492,6,2011-08-31
48,7.8629999999999995,3.2221497185125707,3.484,14.602,11.118,6,2011-09-01
48,7.652541666666667,3.1010549266018206,3.095,13.993,10.898,6,2011-09-02
48,7.4959375,3.332592386909511,3.214,14.17,10.956,6,2011-09-03
48,7.3432708333333325,2.7704788259592696,3.468,13.446,9.978,6,2011-09-04
48,6.843062499999999,2.656705922324254,3.4650000000000003,13.034,9.569,6,2011-09-05
48,6.6511458333333335,2.6068509901149164,3.364,13.431,10.067,6,2011-09-06
48,6.348375,2.1523412746973833,3.437,11.044,7.607000000000001,6,2011-09-07
48,7.2170625,2.7338907385772977,3.493,13.188,9.695,6,2011-09-08
48,8.553958333333332,3.667594196433994,3.52,16.204,12.684000000000001,6,2011-09-09
48,8.676416666666666,3.3585142918003124,3.54,14.726,11.186,6,2011-09-10
48,9.388395833333334,4.200550854147601,3.785,19.08,15.294999999999998,6,2011-09-11
48,7.787895833333334,3.419187157601303,3.697,14.816,11.119,6,2011-09-12
48,7.076999999999999,2.8905832732468495,3.683,14.123,10.44,6,2011-09-13
48,7.022666666666667,2.71039559280625,3.738,12.749,9.011000000000001,6,2011-09-14
48,6.673041666666666,2.8906143053089495,2.982,13.849,10.867,6,2011-09-15
48,6.285583333333332,2.251879242003748,2.959,10.737,7.7780000000000005,6,2011-09-16
48,6.860875,2.552669504864237,3.476,13.178,9.702000000000002,6,2011-09-17
48,6.116062500000001,2.397886040681614,2.976,12.49,9.514,6,2011-09-18
48,6.149458333333333,2.3835529260787234,3.08,11.602,8.522,6,2011-09-19
48,5.881708333333333,2.1871840533739566,2.838,10.191,7.353000000000001,6,2011-09-20
48,5.96625,2.14914166439,3.343,11.706,8.363,6,2011-09-21
48,6.1734583333333335,2.410009984603078,3.199,11.222,8.023,6,2011-09-22
48,6.3267500000000005,1.9408759647742304,3.239,11.525,8.286000000000001,6,2011-09-23
48,6.973145833333334,2.437654226344728,3.533,12.075,8.542,6,2011-09-24
48,8.1241875,3.4355738698446836,3.372,15.253,11.881,6,2011-09-25
48,6.954041666666666,2.7216069405137255,3.131,12.5,9.369,6,2011-09-26
48,6.536270833333333,2.2445727616932944,3.238,11.0,7.7620000000000005,6,2011-09-27
48,7.569416666666666,3.405244770989981,3.063,15.839,12.776,6,2011-09-28
48,6.96225,2.6589498206878917,3.223,12.741,9.518,6,2011-09-29
48,8.2024375,2.8575812038218915,3.805,16.199,12.394000000000002,6,2011-09-30
48,6.6358125,2.443178115594783,3.452,11.479,8.027,6,2011-10-01
48,8.167041666666668,3.5803129956978794,0.0,14.94,14.94,6,2011-10-02
48,7.711729166666667,3.3000785015781076,3.289,16.079,12.790000000000001,6,2011-10-03
48,6.669395833333333,2.413244190054818,2.799,12.197,9.398,6,2011-10-04
48,6.581125,2.533184940246046,3.395,13.87,10.475,6,2011-10-05
48,6.8463125,2.904969968396787,3.439,13.96,10.521,6,2011-10-06
48,6.813624999999999,2.4596478006396554,3.241,12.221,8.98,6,2011-10-07
48,7.1313125,2.787149952498567,3.091,12.925,9.834,6,2011-10-08
48,7.116812500000001,2.908968301841225,2.786,12.977,10.191,6,2011-10-09
